Order_id,Quantity,Month,Day_Of_Week,Order_Time,Unit_Price,Total_Sales,pizza_size,pizza_category,pizza_name
1,1,Mar,Sat,14,12.0,12.0,S,Classic,The Big Meat Pizza
1,1,Jan,Mon,13,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
3,3,Apr,Fri,12,62.25,62.25,L,Chicken,The Thai Chicken Pizza
3,3,Feb,Fri,13,62.25,62.25,L,Chicken,The California Chicken Pizza
1,1,Jun,Fri,17,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
2,2,Apr,Sat,16,25.0,25.0,S,Veggie,The Spinach Pesto Pizza
1,1,May,Fri,20,12.5,12.5,S,Supreme,The Spicy Italian Pizza
1,1,Mar,Sun,21,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,1,May,Mon,19,16.25,16.25,M,Supreme,The Sicilian Pizza
1,1,May,Fri,12,20.25,20.25,L,Veggie,The Mexicana Pizza
3,4,Apr,Fri,22,62.25,83.0,L,Chicken,The Chicken Pesto Pizza
1,1,Apr,Wed,22,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
2,2,Jun,Tue,15,33.0,33.0,M,Supreme,The Pepper Salami Pizza
1,1,Mar,Mon,16,12.75,12.75,S,Chicken,The California Chicken Pizza
2,2,Apr,Tue,14,33.0,33.0,L,Classic,The Hawaiian Pizza
1,1,Apr,Tue,13,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
1,1,May,Tue,18,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
1,1,May,Mon,20,15.25,15.25,L,Classic,The Pepperoni Pizza
1,1,Mar,Wed,16,17.95,17.95,L,Veggie,The Four Cheese Pizza
1,1,Apr,Sat,20,16.5,16.5,L,Classic,The Hawaiian Pizza
1,1,Apr,Tue,17,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
3,3,Apr,Wed,11,62.25,62.25,L,Supreme,The Spicy Italian Pizza
1,2,Mar,Tue,14,20.25,40.5,L,Supreme,The Calabrese Pizza
1,1,Mar,Sat,22,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,1,Jun,Tue,13,16.0,16.0,M,Veggie,The Green Garden Pizza
1,1,Apr,Tue,16,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,Apr,Fri,22,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
1,1,Mar,Thu,15,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
2,2,Apr,Wed,12,41.0,41.0,L,Classic,The Italian Capocollo Pizza
2,2,Apr,Thu,14,32.0,32.0,M,Classic,The Classic Deluxe Pizza
1,1,Jun,Fri,12,16.25,16.25,M,Supreme,The Sicilian Pizza
1,1,Feb,Tue,21,12.5,12.5,M,Classic,The Pepperoni Pizza
2,4,Jan,Wed,14,25.0,50.0,M,Classic,The Pepperoni Pizza
1,1,May,Fri,11,20.5,20.5,L,Classic,The Classic Deluxe Pizza
2,2,Jun,Thu,13,25.0,25.0,S,Supreme,The Italian Supreme Pizza
2,2,Jun,Sat,17,25.5,25.5,S,Chicken,The Barbecue Chicken Pizza
2,2,Sep,Thu,17,33.5,33.5,M,Chicken,The Chicken Alfredo Pizza
5,6,Oct,Sat,13,92.5,111.0,L,Veggie,The Five Cheese Pizza
2,2,Sep,Wed,14,19.5,19.5,S,Classic,The Pepperoni Pizza
3,3,Jul,Sun,20,48.75,48.75,M,Supreme,The Sicilian Pizza
1,1,Oct,Tue,13,16.75,16.75,M,Chicken,The Thai Chicken Pizza
1,1,Nov,Fri,16,12.25,12.25,S,Supreme,The Sicilian Pizza
1,1,Sep,Mon,16,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
2,2,Sep,Mon,17,41.5,41.5,L,Chicken,The Chicken Pesto Pizza
3,3,Oct,Fri,13,37.5,37.5,M,Classic,The Pepperoni Pizza
1,1,Oct,Thu,19,16.0,16.0,M,Classic,The Napolitana Pizza
1,1,Sep,Tue,12,16.25,16.25,M,Supreme,The Sicilian Pizza
1,1,Jul,Thu,18,12.0,12.0,S,Classic,The Napolitana Pizza
1,1,Jul,Mon,11,20.75,20.75,L,Supreme,The Soppressata Pizza
2,2,Nov,Fri,18,24.0,24.0,S,Classic,The Italian Capocollo Pizza
1,1,Dec,Sat,19,9.75,9.75,S,Classic,The Pepperoni Pizza
1,1,Jun,Wed,20,25.5,25.5,XL,Classic,The Greek Pizza
1,1,Jul,Fri,15,15.25,15.25,L,Classic,The Pepperoni Pizza
2,2,Nov,Sat,12,41.5,41.5,L,Chicken,The Chicken Alfredo Pizza
2,2,Dec,Tue,12,40.5,40.5,L,Veggie,The Mexicana Pizza
1,1,Dec,Tue,12,20.75,20.75,L,Supreme,The Italian Supreme Pizza
2,2,Aug,Sat,15,32.0,32.0,M,Veggie,The Mexicana Pizza
1,1,Sep,Fri,19,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
1,1,Aug,Wed,20,13.25,13.25,M,Classic,The Hawaiian Pizza
1,1,Nov,Fri,15,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
1,1,Oct,Tue,16,16.25,16.25,M,Supreme,The Calabrese Pizza
2,2,Sep,Mon,11,40.5,40.5,L,Veggie,The Mediterranean Pizza
2,2,Oct,Sun,21,24.0,24.0,S,Veggie,The Mediterranean Pizza
1,1,Sep,Sat,18,16.0,16.0,M,Classic,The Classic Deluxe Pizza
2,2,Oct,Thu,12,35.0,35.0,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Aug,Wed,13,16.0,16.0,M,Veggie,The Green Garden Pizza
2,2,Nov,Sun,17,33.5,33.5,M,Chicken,The Chicken Pesto Pizza
1,1,Jun,Sat,15,9.75,9.75,S,Classic,The Pepperoni Pizza
2,2,Aug,Sun,15,25.5,25.5,S,Chicken,The Barbecue Chicken Pizza
3,3,Oct,Thu,13,37.5,37.5,S,Veggie,The Spinach Pesto Pizza
1,1,Jul,Tue,20,16.0,16.0,M,Classic,The Napolitana Pizza
1,1,Aug,Mon,20,12.5,12.5,S,Supreme,The Soppressata Pizza
1,1,Dec,Mon,18,12.0,12.0,S,Classic,The Napolitana Pizza
1,1,Oct,Wed,13,12.0,12.0,S,Veggie,The Green Garden Pizza
4,4,Oct,Thu,17,74.0,74.0,L,Veggie,The Five Cheese Pizza
1,1,Nov,Thu,14,16.0,16.0,M,Classic,The Italian Capocollo Pizza
3,3,Oct,Sat,19,50.25,50.25,M,Chicken,The California Chicken Pizza
1,1,Aug,Sat,16,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
2,2,Aug,Mon,14,41.5,41.5,L,Supreme,The Spicy Italian Pizza
1,1,Aug,Wed,19,20.75,20.75,L,Chicken,The Thai Chicken Pizza
1,1,Sep,Mon,12,18.5,18.5,L,Veggie,The Five Cheese Pizza
2,2,Aug,Thu,13,33.0,33.0,M,Supreme,The Italian Supreme Pizza
3,3,Oct,Fri,13,53.849999999999994,53.849999999999994,L,Veggie,The Four Cheese Pizza
1,1,Sep,Sun,14,16.75,16.75,M,Chicken,The California Chicken Pizza
2,3,Jul,Thu,12,41.5,62.25,L,Chicken,The Thai Chicken Pizza
2,2,Jul,Fri,12,33.5,33.5,M,Chicken,The Barbecue Chicken Pizza
1,1,Aug,Mon,17,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,Dec,Sat,18,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
1,1,Dec,Thu,17,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
1,1,Jan,Sat,19,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
3,3,Jul,Thu,13,62.25,62.25,L,Supreme,The Spinach Supreme Pizza
1,1,Mar,Sat,12,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
1,1,Jan,Mon,19,12.0,12.0,S,Classic,The Italian Capocollo Pizza
1,1,May,Tue,15,16.75,16.75,M,Chicken,The Thai Chicken Pizza
1,1,Mar,Mon,17,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
1,1,Mar,Fri,17,16.75,16.75,M,Chicken,The California Chicken Pizza
1,1,Feb,Sat,17,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
3,3,Feb,Sat,19,62.25,62.25,L,Chicken,The Southwest Chicken Pizza
1,1,Feb,Fri,17,16.0,16.0,M,Classic,The Napolitana Pizza
2,2,May,Fri,16,29.0,29.0,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,Mar,Mon,12,29.5,29.5,M,Veggie,The Four Cheese Pizza
1,1,Apr,Thu,18,12.5,12.5,S,Supreme,The Pepper Salami Pizza
2,2,May,Mon,18,32.0,32.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,Jan,Wed,15,20.5,20.5,L,Classic,The Italian Capocollo Pizza
5,5,Apr,Tue,13,60.0,60.0,S,Classic,The Big Meat Pizza
3,3,Jan,Thu,13,61.5,61.5,L,Classic,The Italian Capocollo Pizza
2,2,Mar,Tue,18,32.5,32.5,M,Supreme,The Sicilian Pizza
1,1,May,Mon,17,12.5,12.5,S,Supreme,The Spicy Italian Pizza
1,1,Feb,Wed,17,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
2,2,Jun,Wed,12,41.5,41.5,L,Supreme,The Prosciutto and Arugula Pizza
1,1,Apr,Sun,15,21.0,21.0,L,Veggie,The Italian Vegetables Pizza
1,1,Feb,Sat,12,13.25,13.25,M,Classic,The Hawaiian Pizza
1,1,Feb,Sun,15,16.75,16.75,M,Chicken,The California Chicken Pizza
1,1,Jun,Mon,17,16.75,16.75,M,Chicken,The California Chicken Pizza
1,1,Mar,Thu,14,20.75,20.75,L,Chicken,The California Chicken Pizza
2,2,Jan,Thu,19,41.5,41.5,L,Supreme,The Spicy Italian Pizza
1,1,Jan,Wed,21,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
1,1,Jan,Sat,17,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,Mar,Wed,13,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
1,1,Feb,Sat,17,16.0,16.0,M,Veggie,The Mediterranean Pizza
1,1,Mar,Wed,20,16.75,16.75,M,Chicken,The Thai Chicken Pizza
4,4,May,Sun,18,66.0,66.0,L,Classic,The Hawaiian Pizza
1,1,Mar,Sat,17,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,1,Feb,Fri,14,12.0,12.0,S,Classic,The Big Meat Pizza
1,1,Apr,Tue,18,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
1,1,Mar,Sat,14,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,Feb,Mon,15,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
1,1,Mar,Sat,16,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
2,2,May,Sat,11,24.0,24.0,S,Classic,The Big Meat Pizza
2,2,Jan,Wed,14,21.0,21.0,S,Classic,The Hawaiian Pizza
1,1,Jun,Fri,19,16.0,16.0,M,Veggie,The Green Garden Pizza
1,1,Apr,Sun,15,14.75,14.75,M,Veggie,The Four Cheese Pizza
1,1,May,Fri,19,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
1,1,Dec,Sun,13,12.25,12.25,S,Supreme,The Sicilian Pizza
1,1,Nov,Thu,17,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Oct,Tue,21,9.75,9.75,S,Classic,The Pepperoni Pizza
2,2,Sep,Wed,19,32.0,32.0,M,Classic,The Classic Deluxe Pizza
1,1,Oct,Thu,13,12.0,12.0,S,Classic,The Italian Capocollo Pizza
2,2,Dec,Tue,12,24.0,24.0,S,Veggie,The Vegetables + Vegetables Pizza
1,1,Dec,Tue,11,20.25,20.25,L,Veggie,The Mexicana Pizza
2,2,Aug,Sat,12,33.0,33.0,M,Veggie,The Spinach Pesto Pizza
5,5,Dec,Fri,18,60.0,60.0,S,Classic,The Big Meat Pizza
4,4,Jul,Fri,13,83.0,83.0,L,Chicken,The Thai Chicken Pizza
1,1,Nov,Wed,16,14.75,14.75,M,Veggie,The Four Cheese Pizza
5,5,Aug,Sat,12,92.5,92.5,L,Veggie,The Five Cheese Pizza
1,1,Jul,Fri,15,12.5,12.5,S,Supreme,The Italian Supreme Pizza
1,1,Nov,Mon,19,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,1,Oct,Tue,14,14.75,14.75,M,Veggie,The Four Cheese Pizza
2,2,Jul,Wed,12,19.5,19.5,S,Classic,The Pepperoni Pizza
3,3,Aug,Thu,13,55.5,55.5,L,Veggie,The Five Cheese Pizza
3,3,Oct,Sat,21,48.75,48.75,M,Supreme,The Calabrese Pizza
2,3,Sep,Mon,12,25.0,37.5,S,Supreme,The Spinach Supreme Pizza
2,2,Nov,Thu,13,32.0,32.0,M,Veggie,The Mexicana Pizza
1,1,Oct,Tue,17,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,Aug,Sun,11,16.0,16.0,M,Classic,The Napolitana Pizza
2,2,Sep,Tue,15,41.5,41.5,L,Chicken,The Thai Chicken Pizza
1,1,Aug,Tue,13,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
2,2,Oct,Sat,18,33.5,33.5,M,Veggie,The Italian Vegetables Pizza
1,1,Dec,Sat,15,12.5,12.5,S,Supreme,The Spicy Italian Pizza
1,1,Sep,Tue,16,12.0,12.0,S,Classic,The Napolitana Pizza
1,1,Dec,Sun,14,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
2,2,Dec,Mon,13,41.5,41.5,L,Chicken,The Thai Chicken Pizza
2,2,Dec,Tue,19,35.9,35.9,L,Veggie,The Four Cheese Pizza
2,2,Dec,Sat,18,37.0,37.0,L,Veggie,The Five Cheese Pizza
1,1,Dec,Thu,16,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
1,1,Oct,Thu,17,16.0,16.0,M,Classic,The Greek Pizza
1,1,Jul,Wed,21,12.0,12.0,S,Classic,The Big Meat Pizza
1,1,Sep,Fri,21,10.5,10.5,S,Classic,The Hawaiian Pizza
2,2,May,Fri,17,35.9,35.9,L,Veggie,The Four Cheese Pizza
1,1,Apr,Fri,15,16.25,16.25,M,Supreme,The Calabrese Pizza
1,1,Feb,Tue,19,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
2,2,Mar,Tue,20,29.5,29.5,M,Veggie,The Four Cheese Pizza
2,2,May,Fri,11,41.5,41.5,L,Chicken,The Southwest Chicken Pizza
1,1,May,Mon,11,16.0,16.0,M,Classic,The Italian Capocollo Pizza
1,1,Apr,Sat,19,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
1,1,Apr,Fri,20,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,Apr,Fri,20,18.5,18.5,L,Veggie,The Five Cheese Pizza
3,3,Mar,Tue,13,49.5,49.5,M,Supreme,The Spicy Italian Pizza
1,1,May,Mon,16,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
2,2,Apr,Sun,13,41.5,41.5,L,Chicken,The Thai Chicken Pizza
3,3,Feb,Fri,16,62.25,62.25,L,Supreme,The Spicy Italian Pizza
1,1,Mar,Sat,13,20.25,20.25,L,Supreme,The Calabrese Pizza
1,1,May,Fri,22,16.5,16.5,L,Classic,The Hawaiian Pizza
4,4,May,Sun,16,48.0,48.0,S,Classic,The Big Meat Pizza
2,2,Feb,Sat,20,33.0,33.0,L,Classic,The Hawaiian Pizza
2,2,Feb,Sun,17,25.0,25.0,M,Classic,The Pepperoni Pizza
2,2,May,Fri,13,32.0,32.0,M,Veggie,The Vegetables + Vegetables Pizza
3,3,Jan,Fri,13,60.75,60.75,L,Veggie,The Vegetables + Vegetables Pizza
2,2,Feb,Mon,15,24.0,24.0,S,Classic,The Big Meat Pizza
2,2,Jan,Thu,19,32.0,32.0,M,Classic,The Classic Deluxe Pizza
1,1,Feb,Thu,17,20.75,20.75,L,Supreme,The Italian Supreme Pizza
2,2,Mar,Fri,17,24.0,24.0,S,Classic,The Napolitana Pizza
2,2,Feb,Tue,17,21.0,21.0,S,Classic,The Hawaiian Pizza
1,1,May,Fri,11,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
1,1,Jun,Sun,13,20.75,20.75,L,Supreme,The Pepper Salami Pizza
1,1,Jan,Fri,22,12.0,12.0,S,Classic,The Big Meat Pizza
1,1,May,Wed,21,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
3,3,Apr,Thu,13,62.25,62.25,L,Chicken,The Thai Chicken Pizza
1,1,Apr,Thu,15,16.0,16.0,M,Classic,The Napolitana Pizza
1,1,May,Thu,16,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
3,3,May,Fri,13,62.25,62.25,L,Chicken,The California Chicken Pizza
1,1,Feb,Fri,17,20.5,20.5,L,Classic,The Greek Pizza
3,3,Mar,Mon,11,62.25,62.25,L,Chicken,The Barbecue Chicken Pizza
1,1,Apr,Sat,18,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,Jan,Sat,11,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,May,Thu,13,16.5,16.5,M,Supreme,The Soppressata Pizza
2,2,Mar,Mon,13,40.5,40.5,L,Veggie,The Spinach and Feta Pizza
6,6,Mar,Fri,12,75.0,75.0,M,Classic,The Pepperoni Pizza
1,1,Jan,Sun,18,12.5,12.5,S,Supreme,The Italian Supreme Pizza
1,1,May,Tue,14,12.0,12.0,S,Classic,The Classic Deluxe Pizza
1,1,Mar,Fri,15,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
1,1,May,Sat,16,20.5,20.5,L,Classic,The Greek Pizza
2,2,Feb,Sun,14,41.0,41.0,L,Classic,The Italian Capocollo Pizza
2,2,Jun,Mon,20,32.5,32.5,M,Supreme,The Calabrese Pizza
1,1,Feb,Thu,16,12.0,12.0,S,Classic,The Greek Pizza
1,1,Mar,Tue,19,13.25,13.25,M,Classic,The Hawaiian Pizza
1,1,May,Mon,18,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Nov,Sat,13,12.25,12.25,S,Supreme,The Sicilian Pizza
2,2,Nov,Mon,15,33.5,33.5,M,Chicken,The California Chicken Pizza
1,1,Oct,Sun,18,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
4,5,Nov,Wed,12,48.0,60.0,S,Classic,The Big Meat Pizza
1,1,Sep,Sat,12,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
2,2,Aug,Wed,12,41.5,41.5,L,Supreme,The Italian Supreme Pizza
3,3,Sep,Sat,13,45.75,45.75,L,Classic,The Pepperoni Pizza
1,1,Dec,Fri,16,16.0,16.0,M,Veggie,The Mexicana Pizza
1,1,Sep,Mon,22,14.75,14.75,M,Veggie,The Four Cheese Pizza
1,1,Jun,Fri,18,16.0,16.0,M,Veggie,The Mediterranean Pizza
2,2,Aug,Thu,12,41.5,41.5,L,Chicken,The Thai Chicken Pizza
2,2,Oct,Sat,19,33.5,33.5,M,Chicken,The Thai Chicken Pizza
1,1,Aug,Fri,21,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
2,2,Oct,Fri,13,33.0,33.0,M,Supreme,The Italian Supreme Pizza
2,2,Oct,Sun,15,33.5,33.5,M,Veggie,The Italian Vegetables Pizza
1,1,Nov,Thu,12,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
1,1,Jul,Thu,11,16.25,16.25,M,Supreme,The Calabrese Pizza
1,1,Aug,Mon,12,20.25,20.25,L,Veggie,The Green Garden Pizza
4,4,Aug,Thu,13,83.0,83.0,L,Chicken,The Thai Chicken Pizza
1,1,Oct,Tue,13,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,Aug,Sun,19,33.0,33.0,M,Supreme,The Italian Supreme Pizza
1,1,Oct,Wed,16,12.0,12.0,S,Classic,The Italian Capocollo Pizza
1,1,Nov,Wed,11,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,Aug,Fri,11,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,Nov,Fri,19,33.0,33.0,M,Supreme,The Pepper Salami Pizza
3,3,Sep,Mon,17,62.25,62.25,L,Chicken,The Thai Chicken Pizza
1,1,Nov,Wed,13,20.75,20.75,L,Supreme,The Soppressata Pizza
2,2,Sep,Sun,14,25.5,25.5,S,Chicken,The California Chicken Pizza
1,1,Aug,Wed,12,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
1,1,Jun,Tue,12,16.5,16.5,L,Classic,The Hawaiian Pizza
1,1,Sep,Sat,14,20.5,20.5,L,Classic,The Greek Pizza
1,1,Oct,Wed,14,17.95,17.95,L,Veggie,The Four Cheese Pizza
1,1,Jun,Sat,15,12.0,12.0,S,Veggie,The Mediterranean Pizza
2,2,Jul,Wed,13,33.5,33.5,M,Chicken,The California Chicken Pizza
1,1,Jul,Fri,22,9.75,9.75,S,Classic,The Pepperoni Pizza
2,3,Jul,Mon,14,41.5,62.25,L,Supreme,The Spicy Italian Pizza
1,1,Dec,Wed,22,20.25,20.25,L,Veggie,The Mediterranean Pizza
2,2,Jun,Sat,18,33.0,33.0,M,Supreme,The Spicy Italian Pizza
1,1,Jul,Tue,12,12.5,12.5,S,Supreme,The Italian Supreme Pizza
3,4,Aug,Tue,13,60.75,81.0,L,Supreme,The Sicilian Pizza
1,1,Jul,Wed,19,20.25,20.25,L,Supreme,The Sicilian Pizza
1,1,Aug,Sun,20,16.25,16.25,M,Supreme,The Calabrese Pizza
2,2,Nov,Tue,17,51.0,51.0,XL,Classic,The Greek Pizza
1,1,Oct,Sat,15,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,Nov,Sun,18,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
2,2,Jul,Wed,19,33.5,33.5,M,Chicken,The Southwest Chicken Pizza
1,1,Jul,Sun,17,9.75,9.75,S,Classic,The Pepperoni Pizza
1,2,Aug,Tue,12,16.5,33.0,M,Supreme,The Prosciutto and Arugula Pizza
2,2,Dec,Wed,13,24.0,24.0,S,Veggie,The Mexicana Pizza
1,1,Dec,Mon,15,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
3,3,Dec,Wed,18,49.5,49.5,M,Supreme,The Italian Supreme Pizza
1,1,Dec,Thu,17,16.5,16.5,M,Supreme,The Italian Supreme Pizza
1,1,Dec,Thu,13,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Aug,Sat,22,25.5,25.5,XL,Classic,The Greek Pizza
1,1,Jan,Tue,15,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
1,1,Feb,Sat,11,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,May,Wed,15,9.75,9.75,S,Classic,The Pepperoni Pizza
1,1,Feb,Sun,17,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,Mar,Tue,16,20.75,20.75,L,Supreme,The Soppressata Pizza
4,4,May,Mon,18,81.0,81.0,L,Supreme,The Sicilian Pizza
1,1,Feb,Wed,12,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
1,1,Apr,Thu,17,12.25,12.25,S,Supreme,The Sicilian Pizza
3,3,May,Sun,15,36.0,36.0,S,Classic,The Big Meat Pizza
2,2,May,Mon,16,40.5,40.5,L,Veggie,The Mediterranean Pizza
1,1,Mar,Sat,20,23.65,23.65,S,Supreme,The Brie Carre Pizza
1,1,Mar,Thu,12,12.5,12.5,S,Supreme,The Spicy Italian Pizza
2,2,May,Fri,21,33.0,33.0,L,Classic,The Hawaiian Pizza
1,1,Apr,Sun,15,16.5,16.5,M,Supreme,The Italian Supreme Pizza
3,3,Feb,Wed,18,62.25,62.25,L,Chicken,The Southwest Chicken Pizza
3,3,Jun,Thu,20,48.0,48.0,M,Veggie,The Spinach and Feta Pizza
3,3,Jun,Tue,12,44.25,44.25,M,Veggie,The Four Cheese Pizza
1,1,May,Mon,12,20.5,20.5,L,Classic,The Italian Capocollo Pizza
1,1,Jan,Wed,12,16.0,16.0,M,Veggie,The Mexicana Pizza
1,1,Feb,Mon,15,20.75,20.75,L,Supreme,The Pepper Salami Pizza
1,1,Feb,Fri,21,16.5,16.5,L,Classic,The Hawaiian Pizza
1,1,Feb,Sun,20,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
1,1,Jun,Sat,13,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Apr,Sat,18,12.5,12.5,S,Supreme,The Italian Supreme Pizza
2,2,Apr,Tue,21,24.0,24.0,S,Classic,The Classic Deluxe Pizza
1,1,Jan,Sat,20,18.5,18.5,L,Veggie,The Five Cheese Pizza
1,1,May,Sun,14,16.25,16.25,M,Supreme,The Calabrese Pizza
2,2,Jan,Tue,13,25.5,25.5,S,Chicken,The California Chicken Pizza
2,2,Mar,Sat,20,33.0,33.0,M,Supreme,The Italian Supreme Pizza
1,1,May,Wed,18,16.0,16.0,M,Veggie,The Green Garden Pizza
1,1,Feb,Tue,20,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,May,Sun,12,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
2,2,Jun,Fri,18,24.0,24.0,S,Classic,The Napolitana Pizza
1,1,Mar,Fri,19,20.75,20.75,L,Supreme,The Spicy Italian Pizza
3,3,Jan,Thu,14,49.5,49.5,M,Supreme,The Prosciutto and Arugula Pizza
1,1,May,Wed,21,10.5,10.5,S,Classic,The Hawaiian Pizza
1,1,Jan,Mon,15,20.75,20.75,L,Supreme,The Spicy Italian Pizza
1,1,Feb,Fri,15,20.75,20.75,L,Supreme,The Spicy Italian Pizza
1,1,Jan,Sun,21,16.0,16.0,M,Veggie,The Mexicana Pizza
2,2,Dec,Thu,11,41.5,41.5,L,Supreme,The Spicy Italian Pizza
3,3,Oct,Thu,18,48.0,48.0,M,Classic,The Italian Capocollo Pizza
2,3,Jul,Mon,19,32.0,48.0,M,Veggie,The Vegetables + Vegetables Pizza
3,3,Nov,Wed,15,53.849999999999994,53.849999999999994,L,Veggie,The Four Cheese Pizza
1,1,Jul,Sun,16,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
1,1,Aug,Mon,20,20.5,20.5,L,Classic,The Greek Pizza
1,1,Oct,Tue,11,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
2,2,Aug,Mon,16,41.5,41.5,L,Chicken,The Barbecue Chicken Pizza
2,2,Sep,Tue,12,41.0,41.0,L,Classic,The Classic Deluxe Pizza
2,2,Nov,Fri,20,25.0,25.0,S,Supreme,The Spicy Italian Pizza
2,2,Aug,Tue,11,41.5,41.5,L,Chicken,The California Chicken Pizza
1,1,Sep,Mon,11,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
1,1,Jul,Sun,18,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
2,2,Oct,Thu,11,41.5,41.5,L,Chicken,The Thai Chicken Pizza
1,1,Jul,Wed,13,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,Aug,Sat,18,33.5,33.5,M,Chicken,The Barbecue Chicken Pizza
1,1,Oct,Fri,12,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Jul,Mon,12,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Jul,Thu,14,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,Jul,Fri,16,16.0,16.0,M,Veggie,The Mexicana Pizza
1,1,Oct,Tue,13,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
1,1,Jul,Fri,12,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
1,1,Nov,Sun,20,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
